datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753459200000,765.64,773.28,763.3,772.86,13039.99,1753462799000,10016143.19889,85727,7409.96,5694873.77557,0.0
1753462800000,772.86,776.95,772.44,775.84,9491.018,1753466399000,7351880.3286,68844,4513.931,3496557.51414,0.0
1753466400000,775.85,777.09,774.16,775.74,6791.18,1753469999000,5267479.53318,43920,3085.064,2393068.21033,0.0
1753470000000,775.74,777.35,773.88,774.31,5023.604,1753473599000,3897675.38183,27458,2248.405,1744614.2372,0.0
1753473600000,774.32,779.0,773.7,777.32,4163.431,1753477199000,3234932.15262,25223,2290.251,1779335.87823,0.0
1753477200000,777.33,781.13,777.32,778.9,6555.842,1753480799000,5109019.4247,21475,3835.884,2989628.41601,0.0
1753480800000,778.91,784.28,778.36,783.44,5264.782,1753484399000,4112280.20108,24268,2799.776,2186768.7177,0.0
1753484400000,783.43,786.0,782.47,785.45,9380.515,1753487999000,7356803.63369,22127,5336.51,4186027.02796,0.0
1753488000000,785.44,785.7,781.59,782.35,6539.804,1753491599000,5126872.3057,28916,2714.309,2128011.97605,0.0
1753491600000,782.35,783.97,778.28,778.55,5551.672,1753495199000,4338520.24417,23217,1847.164,1443484.21364,0.0
1753495200000,778.56,784.52,778.55,783.57,7566.521,1753498799000,5918274.35455,32114,4167.489,3258971.84108,0.0
1753498800000,783.57,784.2,782.26,783.52,3548.045,1753502399000,2779140.4722,21921,1987.329,1556689.58421,0.0
1753502400000,783.53,784.18,780.83,781.94,4340.429,1753505999000,3396939.67314,18511,1927.607,1508426.19889,0.0
1753506000000,781.95,782.05,780.5,780.71,2142.759,1753509599000,1674019.10697,14895,1069.656,835689.64583,0.0
1753509600000,780.72,783.1,780.54,782.69,2572.601,1753513199000,2011563.4027,16339,1430.589,1118700.18634,0.0
1753513200000,782.69,783.81,781.99,782.55,3738.979,1753516799000,2927420.72678,15503,2081.737,1629964.76093,0.0
1753516800000,782.55,784.4,781.64,784.03,3558.504,1753520399000,2786018.10569,20057,2200.129,1722799.36557,0.0
1753520400000,784.03,784.39,782.88,783.95,3784.303,1753523999000,2964676.42896,16660,1957.218,1533336.05064,0.0
1753524000000,783.95,785.6,782.0,782.01,5511.97,1753527599000,4322235.9141,23603,2991.654,2346371.27369,0.0
1753527600000,782.0,783.46,780.11,781.7,6216.949,1753531199000,4861565.51884,26468,3015.5,2357927.22375,0.0
1753531200000,781.7,782.99,780.54,782.51,3085.855,1753534799000,2411802.1671,18149,1745.66,1364411.2852,0.0
1753534800000,782.51,783.16,781.78,781.96,4287.516,1753538399000,3355433.52897,17094,2555.831,2000364.87642,0.0
1753538400000,781.97,782.2,780.37,780.4,3821.525,1753541999000,2985556.13551,19646,1652.539,1291137.06202,0.0
1753542000000,780.39,781.7,779.33,781.32,3147.691,1753545599000,2456432.14353,18705,1649.137,1287143.86581,0.0
1753545600000,781.31,781.81,779.35,779.9,4032.699,1753549199000,3147547.86119,19450,1927.015,1504027.40666,0.0
1753549200000,779.9,780.05,778.51,779.52,2907.925,1753552799000,2265712.00854,15698,1722.04,1341714.95055,0.0
1753552800000,779.53,782.73,779.06,781.98,3089.623,1753556399000,2412906.75577,14714,1729.083,1350359.96584,0.0
1753556400000,781.98,784.92,781.83,784.87,2872.186,1753559999000,2249557.14184,11329,2196.746,1720379.09642,0.0
1753560000000,784.88,785.59,783.61,784.88,2418.777,1753563599000,1898174.42348,10479,1152.39,904364.66396,0.0
1753563600000,784.88,789.42,784.43,789.17,6472.907,1753567199000,5097257.95424,15622,3817.117,3005741.94811,0.0
1753567200000,789.17,798.0,789.16,791.45,22554.663,1753570799000,17909171.83569,82477,11624.698,9229049.33845,0.0
1753570800000,791.45,796.23,791.44,793.29,15000.488,1753574399000,11915245.95656,49305,8050.228,6394390.98374,0.0
1753574400000,793.3,799.0,791.04,797.19,13852.345,1753577999000,11028131.41191,48938,7622.706,6069354.27879,0.0
1753578000000,797.2,799.25,795.54,795.98,12395.078,1753581599000,9884474.50726,37493,6439.687,5135840.81015,0.0
1753581600000,795.97,797.8,793.96,794.88,5182.603,1753585199000,4124889.1552,24673,2087.623,1661506.38133,0.0
