datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1739952000000,168.96,170.31,168.6,168.74,118353.751,1739955599000,20061554.73424,75729,61117.736,10362998.37151,0.0
1739955600000,168.75,171.53,168.42,170.75,120943.948,1739959199000,20563509.96656,77805,68179.438,11593911.45004,0.0
1739959200000,170.76,172.49,170.43,172.03,231805.499,1739962799000,39772411.66333,106098,138583.392,23777357.07801,0.0
1739962800000,172.03,174.3,172.0,173.92,180806.679,1739966399000,31369222.8091,108947,104901.188,18200590.78377,0.0
1739966400000,173.92,174.13,171.62,171.63,141245.224,1739969999000,24433792.35176,82180,63213.402,10941500.70975,0.0
1739970000000,171.63,172.76,170.82,171.59,158760.482,1739973599000,27290060.97802,88803,68637.303,11800783.73913,0.0
1739973600000,171.59,171.91,168.3,168.6,179124.002,1739977199000,30508281.37998,143446,75446.763,12854920.74504,0.0
1739977200000,168.61,171.37,168.14,169.74,189986.845,1739980799000,32283660.55481,148214,77167.834,13100185.17583,0.0
1739980800000,169.74,171.66,169.28,171.53,113958.403,1739984399000,19460522.58282,94313,56992.376,9734047.1238,0.0
1739984400000,171.53,173.44,170.54,170.82,151596.217,1739987999000,26052479.13459,98050,77720.573,13359605.49411,0.0
1739988000000,170.83,171.47,169.35,169.69,117047.472,1739991599000,19920785.32573,98095,55223.046,9400030.2055,0.0
1739991600000,169.69,170.64,168.15,168.7,135271.408,1739995199000,22919068.76658,103406,60194.723,10198487.80163,0.0
1739995200000,168.7,169.49,166.85,166.99,154114.493,1739998799000,25914415.30722,90141,80446.627,13525684.90116,0.0
1739998800000,166.99,168.03,166.41,166.97,78625.808,1740002399000,13144913.32278,60787,38991.757,6520822.02478,0.0
1740002400000,166.97,168.65,166.65,167.72,74875.281,1740005999000,12548160.85608,47744,39242.53,6577158.59807,0.0
1740006000000,167.72,169.96,167.72,168.93,192870.598,1740009599000,32617120.17527,92927,121137.028,20489503.75434,0.0
1740009600000,168.94,170.28,167.66,169.99,110701.619,1740013199000,18721791.23942,92968,56357.432,9533817.94901,0.0
1740013200000,169.99,170.63,167.95,168.24,92067.513,1740016799000,15560727.62585,74133,34962.812,5910116.56544,0.0
1740016800000,168.25,172.47,168.25,171.89,137099.988,1740020399000,23345172.01121,102497,74267.063,12643430.86583,0.0
1740020400000,171.89,172.89,170.78,172.44,127107.588,1740023999000,21842253.57363,102181,67677.342,11630142.58006,0.0
1740024000000,172.43,174.96,172.37,173.04,141080.905,1740027599000,24460018.75114,91372,78714.378,13649737.37744,0.0
1740027600000,173.03,173.34,172.17,172.38,91388.805,1740031199000,15783817.52014,60175,45260.619,7816743.80068,0.0
1740031200000,172.38,172.68,171.27,171.77,105513.828,1740034799000,18152783.6515,60186,36238.826,6235092.93979,0.0
1740034800000,171.78,172.2,170.86,171.77,68797.988,1740038399000,11797702.94614,46634,29167.512,5002888.31241,0.0
1740038400000,171.77,172.64,170.92,172.28,76938.74,1740041999000,13218941.26871,57962,33847.109,5817097.18307,0.0
1740042000000,172.28,172.63,171.71,172.06,71238.634,1740045599000,12261262.98943,52402,34313.916,5906598.81297,0.0
1740045600000,172.06,174.07,171.99,173.8,173589.092,1740049199000,30013875.77964,79399,104510.858,18069626.93681,0.0
1740049200000,173.79,175.15,173.38,173.99,189693.872,1740052799000,33074160.81963,89811,97190.87,16942275.44305,0.0
1740052800000,173.99,174.89,173.14,173.4,119224.849,1740056399000,20773837.89608,82295,52838.793,9209001.25135,0.0
1740056400000,173.4,174.17,172.52,174.14,163459.01,1740059999000,28326894.3398,89450,70390.59,12200193.88432,0.0
1740060000000,174.13,176.65,172.23,172.53,324378.07,1740063599000,56764030.28543,166057,139965.423,24495007.13602,0.0
1740063600000,172.54,173.42,171.21,171.61,149185.648,1740067199000,25733081.04438,122879,68265.276,11780270.74997,0.0
1740067200000,171.62,173.41,171.22,171.86,141001.538,1740070799000,24300432.88089,105766,80108.069,13802582.25268,0.0
1740070800000,171.86,173.46,171.67,173.38,72921.895,1740074399000,12609317.40779,55031,35112.789,6071068.46156,0.0
1740074400000,173.38,175.11,173.33,174.29,98530.028,1740077999000,17175936.49457,85597,51571.891,8992176.33457,0.0
1740078000000,174.3,175.46,174.02,174.98,87954.631,1740081599000,15366262.74316,69236,45042.213,7870540.79087,0.0
1740081600000,174.97,175.96,174.31,174.6,90345.209,1740085199000,15815856.67202,67375,46263.217,8097993.22458,0.0
1740085200000,174.6,174.75,173.22,173.32,153185.691,1740088799000,26621576.76509,67788,93401.257,16227491.52418,0.0
1740088800000,173.32,174.33,173.17,174.06,64559.707,1740092399000,11219300.54849,40162,37570.137,6528746.43651,0.0
1740092400000,174.05,176.54,174.02,176.0,88788.487,1740095999000,15589799.56908,59441,44839.831,7871638.46219,0.0
1740096000000,176.0,176.47,174.07,174.36,110676.311,1740099599000,19393622.35216,76843,61921.855,10842650.08969,0.0
1740099600000,174.35,174.73,173.27,174.28,71318.218,1740103199000,12409743.9297,52917,37568.768,6537160.61588,0.0
1740103200000,174.27,174.85,173.0,173.34,82245.239,1740106799000,14286341.8523,63136,34915.81,6068018.57835,0.0
1740106800000,173.34,174.5,173.11,173.28,64791.132,1740110399000,11260926.07689,51851,29132.529,5063369.03076,0.0
1740110400000,173.27,175.08,173.27,174.02,131864.659,1740113999000,22939773.11842,59452,73147.439,12721003.32455,0.0
1740114000000,174.03,175.56,173.86,175.1,117982.191,1740117599000,20608255.75108,72754,58665.11,10243115.35482,0.0
1740117600000,175.1,176.48,174.83,175.99,112521.865,1740121199000,19757338.09122,49649,46031.956,8092691.68471,0.0
1740121200000,175.98,176.8,175.35,175.86,87324.574,1740124799000,15358079.57719,53908,46575.013,8190923.77132,0.0
1740124800000,175.86,177.55,175.83,176.41,118587.551,1740128399000,20959733.49941,75357,65910.349,11651087.43747,0.0
1740128400000,176.4,180.28,176.28,177.54,312851.477,1740131999000,55882145.35527,157173,177477.078,31708083.25408,0.0
1740132000000,177.53,180.07,177.05,179.46,141156.196,1740135599000,25255616.31457,87006,79610.926,14243463.43744,0.0
1740135600000,179.46,179.52,177.05,177.21,106983.219,1740139199000,19049195.45044,76611,51638.329,9195639.54517,0.0
1740139200000,177.2,178.44,176.68,178.21,105780.261,1740142799000,18784046.1069,72457,54583.417,9692372.02977,0.0
1740142800000,178.21,180.52,177.71,180.02,199203.455,1740146399000,35808296.77928,134624,106823.564,19200388.0578,0.0
1740146400000,180.02,180.07,176.3,177.7,240997.435,1740149999000,42859550.07111,144851,89453.605,15917104.06423,0.0
1740150000000,177.69,178.63,170.56,173.17,543059.836,1740153599000,94573222.3764,357265,235313.971,40962197.6675,0.0
1740153600000,173.16,175.66,172.61,174.69,330222.059,1740157199000,57538255.7696,209923,147371.404,25678261.57349,0.0
1740157200000,174.7,175.46,170.64,171.7,314343.863,1740160799000,54237251.92849,183525,125024.299,21580114.41719,0.0
1740160800000,171.69,172.36,170.82,171.61,157907.495,1740164399000,27100986.96048,119475,81843.435,14051339.97661,0.0
1740164400000,171.61,171.61,168.18,168.42,306741.059,1740167999000,51964234.66253,147781,124093.36,21020891.55236,0.0
1740168000000,168.42,169.95,168.33,169.37,153623.666,1740171599000,25998301.05339,101332,85914.599,14539672.36887,0.0
1740171600000,169.38,169.97,167.15,168.12,110212.929,1740175199000,18539776.30066,79900,53134.145,8936176.34712,0.0
1740175200000,168.13,169.17,167.39,168.81,91940.285,1740178799000,15453488.72139,52672,55867.686,9390795.24667,0.0
1740178800000,168.8,169.4,167.93,168.94,91347.882,1740182399000,15417979.55655,65990,48656.98,8212908.40322,0.0
1740182400000,168.94,171.04,168.07,170.83,143899.52,1740185999000,24414811.25549,78492,81705.25,13868876.41607,0.0
1740186000000,170.84,172.76,170.36,171.88,218402.212,1740189599000,37467531.29555,79647,95978.5,16467183.03544,0.0
1740189600000,171.88,171.99,170.31,171.0,73644.888,1740193199000,12598832.31595,46360,35193.12,6018684.02002,0.0
1740193200000,170.99,171.43,169.76,170.35,60953.918,1740196799000,10398787.45555,38543,30101.07,5137293.68811,0.0
